subject ID,age,gender,handedness,question ID,questionnaire type,delay,condition,value
P30,24,Female,Rigth handed,1,VAS,0.45,Coupling A,0.5954994
P30,24,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P30,24,Female,Rigth handed,0,VAS,0.9,Coupling A,0.1885012
P30,24,Female,Rigth handed,1,VAS,0.9,Coupling A,0.2576627
P30,24,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P30,24,Female,Rigth handed,0,VAS,0.9,Coupling A,0.3123799
P30,24,Female,Rigth handed,1,VAS,0.9,Coupling A,0.2229552
P30,24,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P30,24,Female,Rigth handed,0,VAS,0.45,Coupling A,0.8306917
P30,24,Female,Rigth handed,1,VAS,0.45,Coupling A,0.8749911
P30,24,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,1
P30,24,Female,Rigth handed,0,VAS,0.45,Coupling A,0.7572727
P30,24,Female,Rigth handed,1,VAS,0.45,Coupling A,0.7975832
P30,24,Female,Rigth handed,0,ForcedChoice,0.45,Coupling A,0
P30,24,Female,Rigth handed,0,VAS,0.45,Coupling A,0.3183815
P30,24,Female,Rigth handed,1,VAS,0.45,Coupling A,0.1642837
P30,24,Female,Rigth handed,0,ForcedChoice,0.9,Coupling A,0
P30,24,Female,Rigth handed,0,VAS,0.9,Coupling A,0.2786163
P30,24,Female,Rigth handed,1,VAS,0.9,Coupling A,0.3239422
P30,24,Female,Rigth handed,0,ForcedChoice,0.225,Coupling A,0
P30,24,Female,Rigth handed,0,VAS,0.225,Coupling A,0.3406518
P30,24,Female,Rigth handed,1,VAS,0.225,Coupling A,0.2975278
